mql_id,seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,first_contact_date,landing_page_id,origin,first_contact_date(y-m)
4e746882294308d42eeed71ba0aacbf8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-05,b76ef37428e6799c421989521c0e5077,unknown,2017-10
33649064cd253288159fcd9af5277e3d,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-07-20,898cd726567d811ec9166b950696f511,organic_search,2017-07
9fee399594eedea998f1a940c8f0e280,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-27,21a104c3279681d9856b8a48723c4fee,unknown,2017-10
4ff7acc3af759d2b27ba34a457c41932,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-06,a7982125ff7aa3b2054c6e44f9d28522,display,2018-04
ad991d32eb17e17007e63268f19944b6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-04,73f31a40697cc90a86c1273563ac230e,other,2018-01
4754d8f63266be774e77a7268383769c,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-03,58326e62183c14b0c03085c33b9fdc44,social,2018-04
bd9fb5bbd181adfbe45160a602053aaf,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-04,0218f6be0b76aca72ab4d00ee9e8cf10,organic_search,2018-04
bb4df4040cf296bb8e3e4e090827da37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-18,de6d03557a0274d452fc442797717b8a,paid_search,2017-12
9e2820cf5cac004ea701f2a1b891cac3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-06,214b0943d4ad794c4086cf7e38785ef2,referral,2017-11
3fd7223c089a80a2ec2f18722d3d3456,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-21,22c29808c4f815213303f8933030604c,paid_search,2018-02
573748cf0c5fc9964b24ad2ee2134b23,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-31,1722481ac9e5371e5099dea226b5421d,paid_search,2017-10
0f7f9b5535079ff1dd10737feb5e1ce3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-21,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search,2017-08
8adcbdcc53c6a9e4a177848a8e275dd2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-31,73f31a40697cc90a86c1273563ac230e,other,2018-01
c6a46ef8d0ecdc66ea2c403bff93e5a9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-07,88740e65d5d6b056e0cda098e1ea6313,social,2018-01
7cf3a0e4045dc8e6b2aea2319ae903f8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-10,22c29808c4f815213303f8933030604c,organic_search,2018-05
981ede722a7928b3e9be985ada35c910,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-08,e492ee5eaf1697716985cc6f33f9cd9b,email,2018-05
c05a1a7ec49bc3608c9c8cbf57f331a6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-08,7fa6214d82e911d070f51ef79381b956,organic_search,2018-05
d499871897037516f52fb1042946e4a9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-10,88740e65d5d6b056e0cda098e1ea6313,social,2017-10
5f38506e1ff65db7ecfd5d2086402935,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-25,f80696b73d17fb34f5c4fde157f119d8,organic_search,2018-04
f99a72007a596c9a9ad595af3ef7a0d5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-03,65d9f9d71e562365e8b44037c2888d98,paid_search,2018-02
a88e6ae496f56ff050ee2d01b3df0896,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-04,bdaeb752e5c3caa215ebe04c61e22325,paid_search,2018-01
71124d1fd1c8bb0d2998f92d8619b169,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-10,872eb32141128a5320bfe7b8cf80fc14,organic_search,2018-04
4db3b4270aca22aa23c78c4acf712915,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-07-30,7eb40e4e44fef8bff604b621119446c7,display,2017-07
0df5f890a1147ef1d1852fc6527e9c61,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-11,c2f7f172d3275d27cba772ab70ac3052,organic_search,2018-05
f275c3f63affaa9fd3251140a5578ee6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-02,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,2018-02
be9c28bfc4fbc30379fca89b71026787,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-21,73f31a40697cc90a86c1273563ac230e,other,2018-02
d9cd172570d87a489155b135f3fee210,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-29,87732658ba41d8775e8577df347a64db,social,2017-09
4672ece7941687220057152719a5e448,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-19,22c29808c4f815213303f8933030604c,organic_search,2018-01
4703fca5bd695de77eb2fe6728cfceba,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-06,007f9098284a86ee80ddeb25d53e0af8,paid_search,2017-11
e63d3a30502eec110b0a2f0659774b2d,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-29,ea0650174e273c41e12002dcdd4708be,paid_search,2018-03
285dbe36b6cab6c192769b2d22d9150a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-02,21a104c3279681d9856b8a48723c4fee,unknown,2018-01
bbd5901c24b54f8de73557dc4c264c53,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-15,87732658ba41d8775e8577df347a64db,social,2017-09
cdc10a8cf689568562f9f73cd4f483bd,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-14,73f31a40697cc90a86c1273563ac230e,other,2018-03
9a4f82e5701102ac04970b46f099044f,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-31,aafc43d934a043b451b1dc5a61943a6b,organic_search,2018-03
0c71f0a8c36a3212e6569e6186febd41,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-07-25,0218f6be0b76aca72ab4d00ee9e8cf10,paid_search,2017-07
ffbab8235ddc5c0290ecd6ceccc0a61a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-22,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,2017-12
bdd8ed95b54e6d5e0a2a642e70fe40b2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-12,b76ef37428e6799c421989521c0e5077,paid_search,2018-04
2043d2a8fa2208b4c5f19bc6d5a94320,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-12,a7982125ff7aa3b2054c6e44f9d28522,organic_search,2017-11
e1c3d70c85702d16041f30678c9c2ba3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-25,b76ef37428e6799c421989521c0e5077,unknown,2018-05
c04c93a41c414f2801d74c3d5a063a34,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-19,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,2018-04
67ded3008683c4d2ffb93650e5944fb4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-14,22c29808c4f815213303f8933030604c,organic_search,2017-12
5103dc11e9d8ccf5c2c0dd2a6254a7a4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-18,87732658ba41d8775e8577df347a64db,social,2017-09
d1cb4bd2c18fe96d6f82f7b60d4aa0a0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-23,bddebc4f4d44106c427bd00695840e64,direct_traffic,2017-11
ab243ac315c8f9c55254cbafe079b3c5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-05,b6885f18d203a61176418c1fb3764815,paid_search,2017-08
849db8ef492a08f7469cf0bdcecbc22e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-01,22c29808c4f815213303f8933030604c,organic_search,2018-03
3a1f43d84d14dbfe63867595caff9b93,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-17,22c29808c4f815213303f8933030604c,social,2018-05
53087acd60be68abef4c92b984f833f2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-20,88740e65d5d6b056e0cda098e1ea6313,social,2017-11
4504a21322621ea6e8b2af2f6564e81a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-15,e492ee5eaf1697716985cc6f33f9cd9b,organic_search,2017-08
005b0c27e7224dabb8c1c7346ceea228,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-14,298895230612f85f0742434fc434ad10,email,2017-09
d9020d9a5ca6747225528d00572ac845,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-10,37cf94070e940a694969304de58debe1,paid_search,2018-04
5f74f8625f41c155c6437067d78ca25e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-04,88740e65d5d6b056e0cda098e1ea6313,social,2018-02
54b827599268bd42f5c04f317a0e0cf5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-04,ce1a65abd0973638f1c887a6efcfa82d,organic_search,2018-04
46fdfe1db7a6965ac41dee2308681ae1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-22,88740e65d5d6b056e0cda098e1ea6313,social,2017-10
3d9ca0e905163e9904d2f172e96ae8c8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-08,b76ef37428e6799c421989521c0e5077,unknown,2018-02
65f4d68a152bcdfb558e48afafe24a0a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-22,d45d558f0daeecf3cccdffe3c59684aa,other,2018-01
a376ac5ee112e4c8553fc20504bdbc3c,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-18,e42a14209c69c3e9cc6b042620465f12,email,2017-12
42a95a86a589b3e37d7e9a739821b11a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-27,a6daba667aa785424adbf4ae4848f753,organic_search,2018-05
5c6ad0665a39798966cb1827da181daf,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-30,88740e65d5d6b056e0cda098e1ea6313,social,2018-01
afdef57f55877167686754f14886a0de,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-17,f98c2bd96ac4a5d9476734e790c91384,email,2017-11
861288f2a22d00fd516d7d104c7349da,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-21,f4cb9c7b1dc31afca77d4896d2ae8d4b,organic_search,2018-01
abb4b1c0c6cda71595f6aedfb3f81bbe,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-03,a6ad0162dbe1182cd73e783d0ec1ffcf,paid_search,2017-08
feba0fc3e2bca1b304abb0a033cb92ea,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-16,22c29808c4f815213303f8933030604c,organic_search,2018-05
5c4ca203172b06327998724484e5c720,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-01,1722481ac9e5371e5099dea226b5421d,organic_search,2017-11
cfdb837185d240f5ac2271882e295c23,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-07-17,b48ec5f3b04e9068441002a19df93c6c,direct_traffic,2017-07
b6e16e5df709e3386d7df8c34dccb1d2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-26,c70eb6fb5bd6e939b0d5ef32f21f61e8,direct_traffic,2017-09
75d26d22ba86382e216cf0f2ddd92745,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-01,56be022a42b70a9b7e51755d3e3a4f22,email,2018-02
a6835971b07994243412ed59f9c5f310,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-03,58326e62183c14b0c03085c33b9fdc44,social,2018-04
b44f35d2d7e1ffa2ac7aef78062d9587,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-15,88740e65d5d6b056e0cda098e1ea6313,social,2018-02
83fe595a07a8da38ace7d7f82b749d4d,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-08,ce1a65abd0973638f1c887a6efcfa82d,organic_search,2018-03
49494b2411c66c20b40c26a64449eb44,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-09,22c29808c4f815213303f8933030604c,organic_search,2018-05
c4c38a34e7a5cabb2449a3a281c207bd,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-24,58326e62183c14b0c03085c33b9fdc44,social,2018-04
db6a549038935d2a7a39962afa560b10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-07,649b7b8b46b254497e92038d88f6ced8,social,2018-04
5270662c66e89672a771bf6f8b050389,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-21,73f31a40697cc90a86c1273563ac230e,other,2018-02
bc8dc2e92112275da59ba352aa5070c3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-31,88740e65d5d6b056e0cda098e1ea6313,social,2018-01
723d8c61fce870c3474d080313a4a2fd,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-28,22c29808c4f815213303f8933030604c,organic_search,2018-05
eae5f13231cdefd8f5af75ceceee1401,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-27,b76ef37428e6799c421989521c0e5077,unknown,2018-02
0a463a86a89e8ba060c74ca5474cb432,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-15,f017be4dbf86243af5c1ebed0cff36a2,referral,2018-03
4db72518160c7a7cdf49b12d7b6e5aa1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-12,ef0b482996664cc1107b9051efd3ca84,email,2018-02
60e592a5e2c587d823db52392ff1591f,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-18,4e82dd1f6d00626bda0723eef0a269a6,direct_traffic,2018-04
a22769dce23753889a437fb442c647db,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-23,22c29808c4f815213303f8933030604c,organic_search,2018-05
974aa39be46f0ba832c70a2bcf9b816c,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-10,65d9f9d71e562365e8b44037c2888d98,paid_search,2018-01
10f7bc59e8bff1be33feb09b6c07be1f,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-03,30534107aa0013db92899c96a1017d0b,social,2018-05
3a00f5cdee3c1c6053e7b45e1a50fc9e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-05,b76ef37428e6799c421989521c0e5077,unknown,2018-03
2d032e6b2c84336f25b57e1fc21f6feb,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-17,d75a2371281f42d607be43b08bd74905,direct_traffic,2018-04
acfb944f17391575205a32619e3f9d37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-06,65d9f9d71e562365e8b44037c2888d98,organic_search,2017-10
e9fb2eda3d9c55a0d89c98d6c54b5b3e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-27,966098efaef7a4d665be6b0cb617541b,0,2018-04
0e98729842c746b65e68c204d5c17c2a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-30,88740e65d5d6b056e0cda098e1ea6313,social,2017-12
e0a30be9b1b30f4d56a2f1e1e760e536,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-06,f98c2bd96ac4a5d9476734e790c91384,0,2017-12
c4fa856e631d52fce97c4eb37d17bb19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-28,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search,2017-08
956d72455bdee25732b0f1966ddec813,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-06,a7982125ff7aa3b2054c6e44f9d28522,paid_search,2017-10
816f29f7fcace6a71651550c57d8705e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-21,b76ef37428e6799c421989521c0e5077,unknown,2017-11
3b988312366f22d4a782aee759e58e6c,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-21,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,2018-05
a2bf11a5cc1a2b5a58a0549dbd66fb37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-20,b76ef37428e6799c421989521c0e5077,unknown,2018-02
83db1518c5bd4e9bf12fdf97de0d29fc,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-29,88740e65d5d6b056e0cda098e1ea6313,social,2018-01
ca586d5ec745e3d9f7b31e948c8f5f4a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-08,a7982125ff7aa3b2054c6e44f9d28522,display,2018-01
de845b1e6c1a63150b5123dbb7fb32e1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-12-29,ce1a65abd0973638f1c887a6efcfa82d,organic_search,2017-12
1b159dc50cad7253d6c91bc03c2bf33c,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-06,0d43fc5a5096c416d3b7b492564293da,organic_search,2017-09
19321216090a45a21c65ee8ea8cdddbc,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-03,dcdbbb0bb43f5c9ea457a8363db87e73,email,2018-04
46ee5b0bf6c6c26a155a09dee995d97d,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-08,21a104c3279681d9856b8a48723c4fee,email,2018-05
5ffefd34956046c3be2e104f4e47f3dc,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-21,21a104c3279681d9856b8a48723c4fee,organic_search,2017-11
5361754d7fa731dc4608adc1ec4c335f,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-23,a7982125ff7aa3b2054c6e44f9d28522,organic_search,2017-10
aae86d5288085041f684fca44422f4ca,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-08,82028478fef3ab881990e8d1fb24ba3a,email,2018-05
e245fc8cc5805e79d2791d96c953e6c3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-07,a7982125ff7aa3b2054c6e44f9d28522,organic_search,2018-05
ef41987246843c2a90083b63504be497,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-16,6a110e795dd487f1cf8d7583671987af,email,2018-05
9f13a20090198429dc55bc098d4463e5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-11,88740e65d5d6b056e0cda098e1ea6313,social,2017-11
601ae8e23680421562ed64634e9fe39e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-12,58326e62183c14b0c03085c33b9fdc44,social,2018-04
085e0bffd51efe0e0b96e5f50a18a300,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-17,27cd3540bace1f4a4b2bc6d319b0553c,paid_search,2018-05
f9cf9ae3220a49d08fc3d463c5802025,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-20,88740e65d5d6b056e0cda098e1ea6313,social,2017-10
0c904197b5d9590404403a50f1b3cac8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-03,88740e65d5d6b056e0cda098e1ea6313,social,2018-02
a67f145ffbfc4cc5533ed460f7b6faac,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-28,f92b00f4abed4326fcb772ad3f732f5d,paid_search,2017-09
b7574793f15c6db2537254b5732da315,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-17,30077c17f2ec5010a82e37ad8925b95f,unknown,2017-10
8837549f7a615a62e4198bf3a3f4d373,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-09,b76ef37428e6799c421989521c0e5077,direct_traffic,2018-02
cfed54c41318d9b704a1ec1b884218b1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-11,22c29808c4f815213303f8933030604c,unknown,2018-01
a809dc00968793d620e4aa35255f09e4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-07-10,c79bafc4a099ff23e3bab1534797fb45,paid_search,2017-07
66677f4c83ce59b19db2071d55955e96,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-31,d83b0d0e48c8447d1d5507a44027a955,organic_search,2018-01
26564f3030e36772879721d72586da37,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-23,649b7b8b46b254497e92038d88f6ced8,social,2018-04
2a085e05b575fb1e26aed5121433ecfd,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-22,65d9f9d71e562365e8b44037c2888d98,paid_search,2018-03
9442a913d4ec91707fa1fac69ec73e0b,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-17,b76ef37428e6799c421989521c0e5077,organic_search,2018-01
29c08ec2725d8cc323fdd68147a40703,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-18,872eb32141128a5320bfe7b8cf80fc14,organic_search,2018-01
f79a914cd32a325350dc879760b7d36b,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-07,58326e62183c14b0c03085c33b9fdc44,social,2018-05
8402c8d4a177b4e6c0913290cc746382,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-21,721e54f5ec9978339e69dd3601713456,paid_search,2018-02
df99a9d6cc000373e17a294faad492a7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-24,58326e62183c14b0c03085c33b9fdc44,social,2018-04
3972e092cea10a097976fa81c328e816,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-21,b76ef37428e6799c421989521c0e5077,unknown,2018-03
12fab7a1d259efd5295bbbceadb09f81,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-10,22c29808c4f815213303f8933030604c,organic_search,2018-04
a19be16e356ec7af4662e553cc740906,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-17,99b00c6e27db383d844d1763dbcbfe06,direct_traffic,2018-01
40d1075be60b9feb074947fb019cc6b4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-05,c70eb6fb5bd6e939b0d5ef32f21f61e8,0,2018-04
e834628a514af2290509181bf4348c6d,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-04,22c29808c4f815213303f8933030604c,organic_search,2017-09
ea7436bc091539714e3f2f5d209aca12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-09,ce1a65abd0973638f1c887a6efcfa82d,organic_search,2018-05
44d6a44972bcfc29db930352e523d452,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-12,da14b7e2eb0d1eecf65abbd05a31c87d,organic_search,2018-03
297e6e1f21723046a8c1115ec1a8b8a7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-07-06,186132bda8b5f41c7dc834d063745d19,paid_search,2017-07
018a80ae81cfc70723bc64b08215ef11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-04,b76ef37428e6799c421989521c0e5077,unknown,2017-09
ff0ff1ca67906b0ffaef9f6eaff010c6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-08,a7982125ff7aa3b2054c6e44f9d28522,organic_search,2018-03
bb0975dd4c51e80f5a597fff07ba83bb,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-19,e492ee5eaf1697716985cc6f33f9cd9b,referral,2018-04
d207678f6407819552de1a052f26a501,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-26,22c29808c4f815213303f8933030604c,unknown,2017-11
82b0316fe69238ba989ffb36122e5325,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-14,22c29808c4f815213303f8933030604c,organic_search,2018-02
b73ed4d64cca3fb0e022a0204ec16f4e,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-27,92bd5f77d493a36dac9bddb66d1b9dbf,organic_search,2018-04
b9c6e101e384887cb30714d10ced8778,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-22,36120633c8737035fbabf079082f4ec1,paid_search,2018-02
cb5ee661c68128229cbc049927193fff,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-30,1d4ddc25ccaa2adeded340b6eda66182,organic_search,2018-04
30e920df8099c4feb835211451c3aa62,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-11-20,8d25d9ae4ed5f78b8614b81350173e99,unknown,2017-11
b5464187e768a1db895e5df954d66a04,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-01-23,ce1a65abd0973638f1c887a6efcfa82d,email,2018-01
8f9b9fd0f3d4fdb8e07c3c7b1640d9b7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-10-20,1722481ac9e5371e5099dea226b5421d,paid_search,2017-10
7f3998170c5afdabcf87fa6e94c293ae,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-21,b76ef37428e6799c421989521c0e5077,unknown,2018-02
d5ebe74a7011130268619bc3822b5563,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-27,22c29808c4f815213303f8933030604c,organic_search,2018-05
f883e0d24a78b0f05da41c6dab3c54bb,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-16,128d8c3f32b8aa66b5bcbe4e26dfc78d,referral,2017-08
83fe2aabfbd180be2c8afde7a22b2fc4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-23,e492ee5eaf1697716985cc6f33f9cd9b,email,2018-02
09dc7e8aaf2f29da382df8717f41a8b1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-19,dd6f55db3947b0aeaadb65a610334799,email,2017-09
e57a4a2b55f6084e09524a37d5e46f93,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-02-15,88740e65d5d6b056e0cda098e1ea6313,social,2018-02
25875b7c6f21696893cbceb4210b9b50,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-17,22c29808c4f815213303f8933030604c,organic_search,2018-05
4ffd6130f73d7f56bbb4945039a91131,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-05-28,58326e62183c14b0c03085c33b9fdc44,social,2018-05
79da9938d61a8bb4ddeead82d229441a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-09-06,c555aa36478386fdf85a2d0ca5cd0ff8,unknown,2017-09
496c8bef8a3f40de71a47b3509aada52,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-04-30,30534107aa0013db92899c96a1017d0b,social,2018-04
40578fbf4c594ee242e5cd224b077c10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-30,cf747f07a385ddb157f79df52898ab14,email,2018-03
d45121855efb5fa759a01b8def4ebe31,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-17,e492ee5eaf1697716985cc6f33f9cd9b,social,2018-03
21b87da0b5e900224d034469833d5fe5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-31,58326e62183c14b0c03085c33b9fdc44,social,2018-03
869984f8baf167efc8123bf85fc1ccb4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2017-08-24,b76ef37428e6799c421989521c0e5077,organic_search,2017-08
97d01cde59d6cca7a0900f52c09e5f2a,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018-03-22,22c29808c4f815213303f8933030604c,organic_search,2018-03
